FAC_TRI,EST_D_TRI,UPM,ING_X_HRS,INGOCUP,HRSOCUP,ANIOS_ESC,NIV_INS,EDA,SEX,ENT
112,0400,2804117,37.5,5160,32,11,3,18,1,28
112,0400,2804117,19.67213,5160,61,6,2,61,1,28
112,0400,2804117,29.06977,5375,43,14,4,23,1,28
112,0400,2804117,30.83333,6364,48,9,3,38,1,28
112,0400,2804117,32.88889,6364,45,14,4,37,2,28
80,0400,2803723,44.7619,8084,42,9,3,50,1,28
80,0400,2803723,116.66667,12040,24,9,3,32,1,28
80,0400,2803723,125,15050,28,15,4,27,2,28
80,0400,2803723,92.59259,10750,27,15,4,23,2,28
80,0400,2803723,65.625,9030,32,9,3,58,1,28
80,0400,2803723,104.82558,12621,28,12,4,34,1,28
88,0401,2804322,33.82979,6837,47,12,4,31,1,28
88,0401,2804322,36.45833,7525,48,12,4,40,2,28
88,0401,2804322,8.01583,1620,47,9,3,39,1,28
88,0401,2804322,34.46809,6966,47,9,3,41,2,28
127,0400,2804323,25,5160,48,12,4,30,2,28
88,0401,2804322,62.5,10750,40,14,4,26,1,28
127,0400,2804323,43.75,9030,48,16,4,40,1,28
127,0400,2804323,36.0663,7289,47,9,3,25,1,28
127,0400,2804323,43.75,9030,48,12,3,45,1,28
127,0400,2804323,31.14826,6429,48,12,4,20,1,28
124,0400,2804327,39.89383,7891,46,12,4,19,1,28
124,0400,2804327,42.85714,7740,42,12,4,33,2,28
124,0400,2804327,25,1935,18,6,2,64,2,28
124,0400,2804327,36.17571,9800,63,6,2,52,1,28
124,0400,2804327,44.44444,12040,63,9,3,25,2,28
124,0400,2804327,44.7619,8084,42,12,4,28,1,28
94,0400,2804329,55.55556,12900,54,9,3,38,1,28
94,0400,2804329,50,6450,30,9,3,37,2,28
94,0400,2804329,47.25,8127,40,9,3,39,2,28
94,0400,2804329,59.52381,10750,42,9,3,52,2,28
94,0400,2804329,62.5,10750,40,12,4,98,2,28
94,0400,2804329,43.75,9030,48,9,3,27,1,28
94,0400,2804329,76.92308,8600,26,12,4,31,2,28
102,0401,2804330,44.64563,8063,42,9,3,47,1,28
102,0401,2804330,23.59285,7000,69,14,4,20,2,28
95,0402,2804331,27.08333,5590,48,4,1,34,1,28
95,0402,2804331,40,5160,30,9,3,34,2,28
95,0402,2804331,95.2381,8600,21,12,4,29,1,28
95,0402,2804331,41.66667,10750,60,12,4,46,1,28
95,0402,2804331,28.7234,5805,47,11,3,19,1,28
95,0402,2804331,81.39535,14000,40,12,4,35,1,28
95,0402,2804331,41.66667,8600,48,12,4,35,2,28
67,0401,2804597,90.69767,15600,40,12,4,36,1,28
67,0401,2804597,52.08333,10750,48,17,4,35,2,28
67,0401,2804597,45,7740,40,17,4,29,2,28
67,0401,2804597,62.5,10750,40,12,4,55,2,28
67,0401,2804597,58.13953,10000,40,17,4,34,2,28
67,0401,2804597,45,7740,40,12,4,29,1,28
67,0401,2804597,57.77778,11180,45,17,4,29,1,28
67,0401,2804597,50,8600,40,17,4,28,2,28
111,0402,2804340,41.66667,10750,60,9,3,27,1,28
111,0402,2804340,55.55556,8600,36,12,4,24,1,28
111,0402,2804340,25,5160,48,9,3,37,2,28
95,0401,2804341,41.66667,10750,60,14,4,21,1,28
95,0401,2804341,27.77778,6450,54,13,4,26,1,28
95,0401,2804341,46.875,6450,32,6,2,28,1,28
77,0401,2804345,20,5160,60,12,4,32,2,28
77,0401,2804345,35.71429,12900,84,9,3,45,1,28
77,0401,2804345,37.87234,7654,47,14,4,19,2,28
77,0401,2804345,36.66667,11825,75,12,4,32,1,28
77,0401,2804345,26.38889,8170,72,12,4,27,1,28
77,0401,2804345,22.22222,5160,54,6,2,58,2,28
77,0401,2804345,32,2064,15,6,2,55,1,28
191,0401,2804347,69.76744,12000,40,17,4,29,2,28
191,0401,2804347,111.62791,19200,40,17,4,48,2,28
191,0401,2804347,96.51163,16600,40,12,3,24,1,28
100,0401,2803954,34.09091,6450,44,6,2,54,1,28
100,0401,2803954,55,9460,40,6,2,54,1,28
100,0401,2803954,55,9460,40,6,2,54,1,28
86,0400,2804352,33.59173,10400,72,9,3,25,1,28
86,0400,2804352,25.55556,3956,36,6,2,48,1,28
86,0400,2804352,28.64826,5913,48,7,2,24,1,28
86,0400,2804352,50,3870,18,12,4,19,1,28
86,0400,2804352,38.75969,12000,72,9,3,43,1,28
86,0400,2804352,37.5,3870,24,9,3,42,1,28
86,0400,2804352,32.70833,6751,48,9,3,35,2,28
86,0400,2804352,15.625,2150,32,12,4,46,1,28
86,0400,2804352,50,7955,37,9,3,42,2,28
129,0400,2804354,31,6665,50,6,2,49,1,28
129,0400,2804354,27.40864,6600,56,16,4,26,2,28
129,0400,2804354,30.6,6579,50,12,4,21,1,28
129,0400,2804354,30.6,6579,50,8,2,21,2,28
129,0400,2804354,50,7740,36,16,4,36,2,28
129,0400,2804354,41.66667,8600,48,12,4,40,1,28
142,0400,2804355,83.33333,12900,36,0,1,60,1,28
142,0400,2804355,125,10750,20,6,2,35,1,28
142,0400,2804355,100,2150,5,0,1,70,1,28
142,0400,2804355,25,5160,48,9,3,26,2,28
142,0400,2804355,36.90476,6665,42,16,4,26,1,28
83,0400,2804357,93.02326,16000,40,16,4,36,1,28
83,0400,2804357,77.51938,16000,48,16,4,35,2,28
83,0400,2804357,70,12040,40,6,2,60,1,28
83,0400,2804357,55.55556,6450,27,9,3,33,2,28
83,0400,2804357,50,9890,46,9,3,50,1,28
83,0400,2804357,45.65217,9030,46,15,4,48,2,28
83,0400,2804357,46.75,8041,40,6,2,43,2,28
83,0400,2804357,40,8600,50,13,4,34,1,28
83,0400,2804357,58.33333,12040,48,13,4,34,1,28
83,0400,2804357,33.33333,6880,48,9,3,37,2,28
83,0400,2804357,25,5160,48,9,3,37,2,28
95,0400,2804360,27.08333,5590,48,12,4,44,2,28
95,0400,2804360,32.69231,7310,52,12,4,37,1,28
95,0400,2804360,29.16667,6020,48,3,1,50,2,28
91,0400,2804361,37.5,7740,48,16,4,35,1,28
95,0400,2804360,16.66667,2580,36,9,3,34,2,28
91,0400,2804361,28.55814,5526,45,9,3,33,1,28
91,0400,2804361,30,6450,50,16,4,34,2,28
91,0400,2804361,38.88889,7525,45,9,3,28,1,28
91,0400,2804361,28.85659,5956,48,9,3,54,1,28
91,0400,2804361,42.55319,8600,47,9,3,24,1,28
91,0400,2804361,44.37791,7633,40,12,3,51,2,28
109,0400,2804363,69.44444,21500,72,12,4,29,1,28
109,0400,2804363,14.28571,4300,70,0,1,60,2,28
109,0400,2804363,16.66667,5160,72,9,3,20,1,28
109,0400,2804363,13.88889,4300,72,12,4,18,1,28
109,0400,2804363,16.66667,5160,72,9,3,25,1,28
109,0400,2804363,32.29974,10000,72,12,4,36,1,28
109,0400,2804363,21.58527,5569,60,11,3,17,1,28
109,0400,2804363,70,15050,50,12,4,34,1,28
109,0400,2804363,58.75,10105,40,16,4,40,1,28
156,0400,2804209,55.10204,11610,49,6,2,61,1,28
134,0402,2804370,29.06492,5999,48,12,4,23,1,28
134,0402,2804370,139.53488,30000,50,16,4,42,1,28
134,0402,2804370,93.02326,20000,50,16,4,37,2,28
103,0400,2804371,48.61111,15050,72,7,2,38,2,28
103,0400,2804371,49.82558,5999,28,11,3,23,2,28
103,0400,2804371,33.33333,7740,54,6,2,22,1,28
103,0400,2804371,33.33333,6450,45,12,4,30,1,28
103,0400,2804371,37.5,3870,24,6,2,39,2,28
103,0400,2804371,39.34517,6429,38,12,4,20,2,28
103,0400,2804371,49.86434,7719,36,12,4,21,1,28
151,0400,2804374,35.31492,7289,48,12,4,35,2,28
151,0400,2804374,51.67959,16000,72,12,4,27,1,28
151,0400,2804374,25.6503,5956,54,12,4,32,2,28
116,0400,2804391,43.75,9030,48,12,4,25,1,28
116,0400,2804391,55.55556,6450,27,12,4,22,2,28
116,0400,2804391,44.25,7611,40,12,4,25,2,28
116,0400,2804391,47.25,8127,40,12,4,18,1,28
116,0400,2804391,102.22222,19780,45,12,4,48,1,28
169,0400,2804410,62.5,6450,24,2,1,67,1,28
169,0400,2804410,31.25,5375,40,4,1,44,1,28
169,0400,2804410,46.51163,8000,40,15,4,29,2,28
169,0400,2804410,45,7740,40,12,4,21,1,28
169,0400,2804410,75,12900,40,14,4,20,2,28
117,0400,2804417,30,7740,60,5,1,47,1,28
117,0400,2804417,36.66667,9460,60,9,3,46,2,28
117,0400,2804417,115,9890,20,9,3,38,1,28
72,0401,2803895,90.69767,15600,40,12,4,37,1,28
72,0401,2803895,22.91667,4730,48,16,4,33,1,28
72,0401,2803895,49.6124,6400,30,16,4,38,2,28
72,0401,2803895,57.14286,8600,35,16,4,46,1,28
101,0401,2804427,129.19897,10000,18,12,4,53,2,28
101,0401,2804427,55.55556,6450,27,12,4,23,1,28
101,0401,2804427,103.35917,8000,18,12,4,22,2,28
101,0401,2804427,46.51163,8600,43,9,3,36,2,28
101,0401,2804427,39.28571,4730,28,12,4,17,1,28
101,0401,2804427,138.88889,21500,36,16,4,37,1,28
89,0400,2804291,24.61538,6880,65,7,2,32,1,28
89,0400,2804291,35,7525,50,3,1,61,1,28
89,0400,2804291,6.66667,1290,45,9,3,62,2,28
89,0400,2804291,35.38462,9890,65,9,3,28,1,28
89,0400,2804291,325,5590,4,9,3,20,2,28
89,0400,2804291,36.45833,7525,48,9,3,40,1,28
89,0400,2804291,40,8600,50,14,4,24,1,28
89,0400,2804291,96.15385,10750,26,2,1,68,2,28
89,0400,2804291,145.83333,15050,24,12,4,44,1,28
89,0400,2804291,30.62791,5268,40,9,3,41,2,28
89,0400,2804291,37.03704,8600,54,14,4,22,1,28
89,0400,2804291,59.09091,8385,33,14,4,22,1,28
79,0401,2804450,120,12900,25,13,4,37,1,28
79,0401,2804450,41.66667,8600,48,2,1,63,2,28
79,0401,2804450,43.87889,10000,53,16,4,69,1,28
79,0401,2804450,39.86711,6000,35,16,4,53,2,28
79,0401,2804450,69.76744,12000,40,18,4,28,2,28
79,0401,2804450,23.25581,5000,50,9,3,54,1,28
101,0402,2804451,55.55556,12900,54,9,3,43,2,28
101,0402,2804451,36.17571,8400,54,12,4,47,1,28
101,0402,2804451,28.88889,5590,45,14,4,22,2,28
101,0402,2804451,132.07547,30100,53,15,4,40,1,28
101,0402,2804451,22.14839,6000,63,13,4,20,1,28
101,0402,2804451,138.88889,21500,36,9,3,45,1,28
140,0401,2804453,38.88889,9030,54,16,4,26,1,28
140,0401,2804453,46.2963,10750,54,12,4,20,1,28
140,0401,2804453,133.33333,34400,60,9,3,68,1,28
89,0400,2804457,27.7193,6794,57,9,3,23,1,28
89,0400,2804457,31.25,6450,48,16,4,28,2,28
208,0400,2804459,29.78723,6020,47,6,2,45,1,28
208,0400,2804459,24.5975,5500,52,12,4,48,2,28
208,0400,2804459,27.2,5848,50,9,3,22,2,28
208,0400,2804459,34.375,7095,48,12,4,38,1,28
251,0399,2805105,49.25,8471,40,12,4,33,1,28
251,0399,2805105,45.75,7869,40,9,3,31,2,28
251,0399,2805105,45.83333,9460,48,12,4,29,2,28
251,0399,2805105,45,7740,40,9,3,39,2,28
83,0401,2804463,58.33333,15050,60,17,4,50,1,28
83,0401,2804463,82.75862,20640,58,12,4,39,1,28
83,0401,2804463,41.22807,10105,57,12,4,41,2,28
83,0401,2804463,70.71705,18245,60,15,4,30,1,28
83,0401,2804463,70,3010,10,9,3,49,1,28
83,0401,2804463,58.8,12642,50,12,4,54,2,28
90,0401,2804464,20.48773,6343,72,13,4,26,1,28
90,0401,2804464,36.87791,6343,40,12,4,31,2,28
90,0401,2804464,45,7740,40,9,3,25,1,28
90,0401,2804464,24.66667,6364,60,9,3,50,2,28
90,0401,2804464,25,3010,28,12,4,26,2,28
90,0401,2804464,61.19767,10526,40,12,4,28,1,28
80,0401,2804465,29.34783,5805,46,10,3,55,1,28
80,0401,2804465,45.66667,5891,30,9,3,23,2,28
80,0401,2804465,131.57895,10750,19,9,3,51,2,28
80,0401,2804465,64.10256,10750,39,12,4,43,1,28
80,0401,2804465,17.14286,5160,70,12,4,29,1,28
80,0401,2804465,33.22259,6000,42,12,4,25,1,28
80,0401,2804465,300,5160,4,12,4,49,2,28
80,0401,2804465,173.36152,8200,11,6,2,28,1,28
80,0401,2804465,133.33333,3440,6,9,3,55,1,28
91,0401,2804469,125,10750,20,9,3,33,2,28
80,0401,2804465,77.27273,7310,22,11,3,53,2,28
80,0401,2804465,67.3429,13610,47,14,4,26,1,28
80,0401,2804465,41.52824,5000,28,15,4,21,1,28
91,0401,2804469,36.66667,4730,30,6,2,60,1,28
91,0401,2804469,41.66667,8600,48,9,3,39,1,28
91,0401,2804469,34.04255,6880,47,12,4,24,1,28
91,0401,2804469,25,7740,72,12,4,28,1,28
91,0401,2804469,50,10750,50,17,4,34,2,28
91,0401,2804469,33.33333,6880,48,9,3,28,1,28
91,0401,2804469,30.83333,6364,48,9,3,36,2,28
158,0400,2804470,32.29167,6665,48,9,3,51,2,28
158,0400,2804470,80,8600,25,12,4,44,2,28
158,0400,2804470,81.81818,19350,55,11,3,40,1,28
89,0400,2804485,37.73585,8600,53,6,2,56,1,28
89,0400,2804485,49.6124,6400,30,9,3,54,2,28
89,0400,2804485,29.16667,6020,48,6,2,44,1,28
89,0400,2804485,29.16667,6020,48,9,3,51,2,28
89,0400,2804485,21.05263,5160,57,3,1,47,1,28
89,0400,2804485,38.09524,6880,42,7,2,41,1,28
89,0400,2804485,38.33333,9890,60,9,3,44,1,28
89,0400,2804485,35.41667,7310,48,12,4,39,1,28
89,0400,2804485,50,7740,36,9,3,39,2,28
98,0400,2804486,28.6,6149,50,12,4,22,2,28
98,0400,2804486,5.54264,1430,60,12,4,27,1,28
98,0400,2804486,16.66667,2580,36,6,2,47,2,28
98,0400,2804486,18.88889,5848,72,9,3,25,1,28
98,0400,2804486,58.33333,15050,60,9,3,51,1,28
98,0400,2804486,24.07407,5590,54,9,3,21,1,28
98,0400,2804486,58.13953,6000,24,12,4,41,1,28
98,0400,2804486,58.13953,6000,24,9,3,36,2,28
98,0400,2804486,40,15480,90,9,3,64,1,28
98,0400,2804486,45,3870,20,6,2,47,2,28
98,0400,2804486,20.55556,6364,72,9,3,24,2,28
98,0400,2804486,20.55556,6364,72,12,4,21,2,28
98,0400,2804486,58.33333,6020,24,12,4,49,1,28
98,0400,2804486,15.3335,6000,91,9,3,53,2,28
131,0399,2804489,8.57143,2580,70,12,4,46,2,28
131,0399,2804489,39.58333,8170,48,15,4,37,1,28
131,0399,2804489,58.82353,12900,51,9,3,38,1,28
131,0399,2804489,38.54167,7955,48,9,3,41,1,28
131,0399,2804489,509.09091,24080,11,12,4,19,1,28
112,0399,2804493,37.5,6450,40,6,2,22,1,28
112,0399,2804493,52.5,9030,40,6,2,26,1,28
112,0399,2804493,31.00775,6400,48,9,3,31,2,28
112,0399,2804493,29.16667,6020,48,6,2,32,1,28
112,0399,2804493,37.5,6450,40,4,1,70,1,28
112,0399,2804493,37.5,7740,48,13,4,21,1,28
112,0399,2804493,47.91667,9890,48,9,3,28,1,28
112,0399,2804493,47.91667,9890,48,9,3,33,2,28
102,0400,2804499,41.66667,8600,48,9,3,46,2,28
102,0400,2804499,31.25,6450,48,0,1,68,1,28
102,0400,2804499,45.45455,8600,44,6,2,30,1,28
102,0400,2804499,62.5,6450,24,9,3,33,1,28
87,0400,2804500,35.41667,7310,48,9,3,56,2,28
87,0400,2804500,47.91667,9890,48,9,3,32,1,28
87,0400,2804500,27.77778,6450,54,9,3,37,2,28
156,0400,2804503,50,2580,12,10,3,42,2,28
156,0400,2804503,42.85714,2580,14,6,2,76,2,28
156,0400,2804503,31.25,6450,48,15,4,33,1,28
111,0400,2804517,23.33333,6020,60,9,3,40,2,28
111,0400,2804517,21.66667,5590,60,12,4,22,2,28
111,0400,2804517,56.81818,10750,44,6,2,52,1,28
111,0400,2804517,26.5,6837,60,11,3,26,1,28
111,0400,2804517,26.5,6837,60,16,4,25,2,28
111,0400,2804517,31.48148,7310,54,6,2,54,2,28
111,0400,2804517,36,6966,45,9,3,41,1,28
96,0400,2804527,11.11111,860,18,9,3,62,1,28
96,0400,2804527,25,2580,24,6,2,38,2,28
96,0400,2804527,40.625,2795,16,9,3,43,1,28
96,0400,2804527,150,2580,4,12,4,21,1,28
96,0400,2804527,26.66667,3440,30,12,4,21,2,28
101,0400,2804529,54.26357,14000,60,16,4,53,1,28
96,0400,2804527,25,5160,48,2,1,45,2,28
96,0400,2804527,31.42857,4730,35,5,1,21,1,28
101,0400,2804529,27.08333,5590,48,5,1,50,2,28
101,0400,2804529,37,6364,40,14,4,25,1,28
253,0400,2804529,47.25,8127,40,12,4,40,1,28
101,0400,2804529,21.66667,5590,60,9,3,25,1,28
101,0400,2804529,62.5,6450,24,9,3,50,1,28
101,0400,2804529,17.14286,5160,70,10,3,31,1,28
125,0400,2804547,45.45455,8600,44,16,4,42,1,28
125,0400,2804547,22.70833,4687,48,9,3,49,2,28
125,0400,2804547,37.77778,7310,45,9,3,21,1,28
90,0401,2804555,105.55556,20425,45,9,3,29,1,28
90,0401,2804555,44.72272,10000,52,9,3,32,1,28
90,0401,2804555,37.5,2580,16,9,3,36,2,28
90,0401,2804555,81.25,2795,8,9,3,60,1,28
89,0401,2804556,30.43478,6020,46,12,4,23,2,28
89,0401,2804556,150,6450,10,6,2,70,2,28
89,0401,2804556,43.10345,10750,58,1,1,40,1,28
87,0401,2803938,90.69767,15600,40,17,4,52,1,28
87,0401,2803938,79.06977,13600,40,12,4,48,2,28
87,0401,2803938,46.75,8041,40,16,4,26,1,28
87,0401,2803938,50,7740,36,12,4,55,2,28
382,0401,2804565,48.95961,12000,57,19,4,31,2,28
95,0401,2804565,250,1075,1,12,4,68,2,28
95,0401,2804565,350,15050,10,9,3,46,1,28
112,0400,2804573,31.70213,6407,47,8,2,53,1,28
143,0400,2804580,52.08333,10750,48,6,2,50,1,28
143,0400,2804580,44.75,7697,40,9,3,18,2,28
143,0400,2804580,44.25,7611,40,11,3,18,2,28
143,0400,2804580,73.25581,12600,40,17,4,28,2,28
143,0400,2804580,39.13043,7740,46,9,3,33,1,28
143,0400,2804580,59.52381,10750,42,6,2,37,1,28
113,0400,2804582,35.41667,7310,48,12,4,29,1,28
113,0400,2804582,34.375,7095,48,9,3,35,2,28
113,0400,2804582,29.16667,6020,48,9,3,22,2,28
113,0400,2804582,25,4300,40,6,2,38,1,28
113,0400,2804582,31.55556,6106,45,9,3,20,2,28
113,0400,2804582,55.55556,4300,18,6,2,17,1,28
113,0400,2804582,30,6450,50,9,3,46,1,28
113,0400,2804582,34.06492,7031,48,6,2,19,2,28
151,0400,2804583,38.75969,8000,48,12,4,37,1,28
151,0400,2804583,14.28571,2580,42,9,3,65,2,28
118,0400,2804585,26.08696,7740,69,9,3,43,1,28
118,0400,2804585,63.63636,15050,55,6,2,41,1,28
118,0400,2804585,37.5,7740,48,6,2,52,1,28
118,0400,2804585,33.33333,6880,48,9,3,40,2,28
118,0400,2804585,60,5160,20,12,4,20,2,28
118,0400,2804585,16.66667,2150,30,9,3,55,2,28
118,0400,2804585,16.66667,2150,30,9,3,49,1,28
99,0400,2804586,26.31579,6450,57,9,3,53,1,28
99,0400,2804586,30,5160,40,12,4,44,1,28
99,0400,2804586,36.36364,8600,55,12,4,30,1,28
99,0400,2804586,74.75083,9000,28,4,1,43,1,28
99,0400,2804586,74.75083,9000,28,4,1,43,2,28
99,0400,2804586,43.33333,5590,30,6,2,22,1,28
99,0400,2804586,38.95833,8041,48,12,4,21,2,28
99,0400,2804586,50,3870,18,5,1,48,2,28
99,0400,2804586,45.45455,4300,22,9,3,15,1,28
85,0400,2804589,33.33333,12900,90,15,4,40,1,28
85,0400,2804589,16.14987,5000,72,5,1,22,2,28
85,0400,2804589,20.83333,2150,24,6,2,29,1,28
85,0400,2804589,19.44444,6020,72,9,3,40,1,28
85,0400,2804589,32.76596,6622,47,9,3,45,2,28
85,0400,2804589,11.11111,2580,54,10,3,20,1,28
85,0400,2804589,87.5,15050,40,16,4,25,2,28
85,0400,2804589,125,4300,8,14,4,23,1,28
85,0400,2804589,17.3913,5160,69,9,3,35,1,28
111,0400,2804396,66.66667,8600,30,9,3,40,1,28
111,0400,2804396,44.27326,9138,48,9,3,49,1,28
111,0400,2804396,62.0155,9600,36,16,4,25,1,28
111,0400,2804396,28.125,5805,48,9,3,39,1,28
111,0400,2804396,50,12900,60,6,2,50,1,28
103,0400,2804592,7.14286,1290,42,9,3,32,2,28
103,0400,2804592,27.27273,6450,55,9,3,53,1,28
103,0400,2804592,106.25,7310,16,10,3,55,1,28
264,0400,2804592,62.5,2150,8,8,2,28,2,28
103,0400,2804592,37.5,8385,52,9,3,28,2,28
169,0400,2804594,51.25,8815,40,12,4,43,1,28
169,0400,2804594,82.14286,4945,14,9,3,38,2,28
169,0400,2804594,47.05882,3440,17,10,3,18,1,28
169,0400,2804594,35,7224,48,9,3,57,2,28
169,0400,2804594,48.72647,8800,42,6,2,54,1,28
169,0400,2804594,53.48837,9200,40,6,2,55,1,28
181,0400,2804595,33.33333,6450,45,9,3,27,1,28
181,0400,2804595,29.09091,6880,55,6,2,52,1,28
181,0400,2804595,25.25253,10750,99,9,3,55,1,28
109,0401,2804609,50,860,4,6,2,51,2,28
109,0401,2804609,39.25,6751,40,13,4,19,2,28
109,0401,2804609,135.41667,27950,48,12,4,51,1,28
109,0401,2804609,77.90698,13400,40,17,4,26,2,28
97,0401,2804614,52.08333,10750,48,9,3,58,1,28
97,0401,2804614,31.14826,6429,48,6,2,43,2,28
97,0401,2804614,32.6087,6450,46,12,4,51,2,28
97,0401,2804614,34.72222,10750,72,9,3,30,1,28
97,0401,2804614,29.41176,6450,51,6,2,30,1,28
111,0401,2804615,50,11610,54,6,2,61,1,28
111,0401,2804615,31.14826,6429,48,12,4,36,1,28
111,0401,2804615,35.74468,7224,47,6,2,54,2,28
111,0401,2804615,36.45833,7525,48,12,4,41,2,28
111,0401,2804615,28.57143,6880,56,9,3,22,1,28
111,0401,2804615,50,10750,50,12,4,22,1,28
111,0401,2804615,33.02326,6816,48,16,4,25,2,28
111,0401,2804615,42.5,7310,40,12,4,25,1,28
112,0401,2804619,26.78571,6450,56,9,3,54,1,28
112,0401,2804619,27.08333,5590,48,6,2,57,1,28
112,0401,2804619,50,12040,56,16,4,26,1,28
112,0401,2804619,40,8600,50,16,4,24,1,28
112,0401,2804619,47.77778,9245,45,16,4,30,1,28
403,0401,2804625,28.64826,5913,48,9,3,18,1,28
403,0401,2804625,250,8600,8,9,3,35,2,28
81,0401,2804625,44.44444,8600,45,12,4,55,1,28
81,0401,2804625,37.77778,7310,45,9,3,53,2,28
84,0401,2804628,31.25,1075,8,8,2,64,1,28
84,0401,2804628,37.93103,4730,29,9,3,33,1,28
90,0401,2804630,30,6192,48,12,4,49,2,28
90,0401,2804630,56.68605,11700,48,15,4,32,2,28
90,0401,2804630,34.79167,7181,48,15,4,25,1,28
90,0401,2804630,29.14894,5891,47,9,3,42,1,28
90,0401,2804630,26.66667,6880,60,13,4,24,2,28
90,0401,2804630,31.02537,5870,44,12,4,48,1,28
90,0401,2804630,26.86275,5891,51,9,3,32,2,28
90,0401,2804630,26.86275,5891,51,6,2,26,1,28
148,0401,2804631,138.88889,5375,9,9,3,28,1,28
148,0401,2804631,35.41667,3655,24,17,4,37,2,28
148,0401,2804631,54.83871,7310,31,12,4,36,1,28
109,0400,2804635,62.5,12900,48,15,4,27,1,28
109,0400,2804635,31.14826,6429,48,9,3,60,1,28
109,0400,2804635,36.45833,7525,48,16,4,26,2,28
109,0400,2804635,52.08333,10750,48,9,3,46,1,28
109,0400,2804635,30,5160,40,9,3,44,2,28
109,0400,2804635,35.97545,5569,36,9,3,24,1,28
109,0400,2804635,44.64286,10750,56,9,3,27,1,28
109,0400,2804635,125,8600,16,6,2,51,1,28
109,0400,2804635,40.74074,9460,54,6,2,43,1,28
109,0400,2804635,48.44961,10000,48,9,3,42,2,28
58,0400,2803652,36.76471,5375,34,6,2,60,1,28
58,0400,2803652,36.76471,5375,34,9,3,54,2,28
224,0400,2804644,143.76321,13600,22,18,4,43,1,28
224,0400,2804644,174.4186,24000,32,18,4,43,2,28
224,0400,2804644,13.91304,1376,23,9,3,53,2,28
224,0400,2804644,31.74603,8600,63,9,3,26,1,28
224,0400,2804644,53.19149,10750,47,9,3,38,1,28
224,0400,2804644,32.69231,7310,52,11,3,30,2,28
98,0401,2804646,36,7740,50,17,4,33,2,28
98,0401,2804646,44.56522,8815,46,6,2,38,1,28
98,0401,2804646,61.22449,12900,49,17,4,31,1,28
98,0401,2804646,44.44444,8600,45,12,4,35,2,28
98,0401,2804646,33.33333,6450,45,15,4,45,1,28
98,0401,2804646,27.91667,5762,48,15,4,21,2,28
80,0401,2804647,6.66667,860,30,9,3,41,2,28
80,0401,2804647,31.25,6450,48,6,2,46,2,28
80,0401,2804647,27.11111,5246,45,9,3,53,2,28
80,0401,2804647,31.00129,4799,36,12,4,45,1,28
80,0401,2804647,39.40116,6777,40,9,3,31,1,28
80,0401,2804647,31.19897,6037,45,12,4,31,2,28
80,0401,2804647,34.97773,7069,47,14,4,26,2,28
80,0401,2804647,17.14286,5160,70,12,4,36,1,28
105,0401,2804648,49.72222,7697,36,15,4,45,1,28
105,0401,2804648,8.33333,645,18,10,3,52,2,28
105,0401,2804648,43.05556,6665,36,16,4,24,1,28
105,0401,2804648,41.53101,6429,36,15,4,34,1,28
105,0401,2804648,41.53101,6429,36,15,4,47,2,28
143,0400,2804654,45,6966,36,7,2,42,2,28
143,0400,2804654,35.83333,7396,48,12,4,24,1,28
143,0400,2804654,66.66667,8600,30,9,3,24,1,28
106,0400,2804655,33.33333,6450,45,12,4,30,1,28
106,0400,2804655,31.11111,4816,36,12,4,18,1,28
106,0400,2804655,50,1290,6,9,3,36,2,28
106,0400,2804655,36.24289,7013,45,11,3,39,1,28
97,0401,2803818,59.53488,6400,25,12,4,54,1,28
97,0401,2803818,34.78261,6880,46,12,4,28,1,28
97,0401,2803818,44.5,7654,40,12,4,20,1,28
97,0401,2803818,25,5160,48,12,4,17,2,28
99,0400,2804660,83.33333,8600,24,9,3,31,1,28
99,0400,2804660,112.5,3870,8,12,4,24,1,28
99,0400,2804660,39.53488,7310,43,9,3,46,2,28
99,0400,2804660,25.53191,5160,47,6,2,55,2,28
99,0400,2804660,31.91489,6450,47,12,4,30,1,28
99,0400,2804660,27.65957,5590,47,9,3,30,2,28
82,0401,2804661,62.5,10750,40,16,4,58,2,28
82,0401,2804661,45.09804,9890,51,9,3,48,1,28
82,0401,2804661,86.66667,5590,15,9,3,29,2,28
82,0401,2804661,41.75,7181,40,12,4,22,2,28
82,0401,2804661,41.75,7181,40,12,4,20,2,28
82,0401,2804661,43.61111,6751,36,9,3,38,2,28
82,0401,2804661,37.09677,9890,62,9,3,32,1,28
82,0401,2804661,52.5,9030,40,15,4,30,1,28
82,0401,2804661,59.75,10277,40,15,4,33,2,28
116,0400,2804813,30,6450,50,11,3,22,1,28
116,0400,2804813,26.2069,6536,58,9,3,53,2,28
116,0400,2804813,38,6536,40,15,4,26,1,28
116,0400,2804813,46.25,6364,32,6,2,30,1,28
116,0400,2804813,30.90909,5848,44,12,4,36,1,28
116,0400,2804813,36.63296,7246,46,9,3,34,2,28
116,0400,2804813,25,5160,48,12,4,41,2,28
116,0400,2804813,142.85714,4300,7,12,4,49,1,28
116,0400,2804813,21.42857,7740,84,6,2,35,1,28
102,0400,2804671,42.30769,9460,52,9,3,50,1,28
102,0400,2804671,66.66667,8600,30,12,4,46,2,28
102,0400,2804671,45.83333,7095,36,9,3,44,2,28
102,0400,2804671,53.88889,8342,36,12,4,23,1,28
